country_region_code,country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IE,Ireland,2020-08-17,-16.0,-5.0,35.0,-44.0,-45.0,12.0
IE,Ireland,2020-08-18,-13.0,-1.0,112.0,-36.0,-42.0,10.0
IE,Ireland,2020-08-19,-22.0,-5.0,26.0,-44.0,-43.0,13.0
IE,Ireland,2020-08-20,-22.0,-6.0,25.0,-46.0,-44.0,13.0
IE,Ireland,2020-08-21,-23.0,-3.0,45.0,-41.0,-41.0,12.0
IE,Ireland,2020-08-22,-27.0,-2.0,30.0,-31.0,-5.0,4.0
IE,Ireland,2020-08-23,-25.0,-7.0,50.0,-29.0,1.0,3.0
IE,Ireland,2020-08-24,-12.0,-2.0,82.0,-40.0,-43.0,11.0
IE,Ireland,2020-08-25,-20.0,-6.0,11.0,-46.0,-43.0,13.0
IE,Ireland,2020-08-26,-13.0,2.0,87.0,-35.0,-41.0,11.0
IE,Ireland,2020-08-27,-17.0,-1.0,17.0,-42.0,-41.0,13.0
IE,Ireland,2020-08-28,-20.0,0.0,30.0,-40.0,-39.0,11.0
IE,Ireland,2020-08-29,-23.0,1.0,54.0,-25.0,-3.0,3.0
IE,Ireland,2020-08-30,-21.0,-2.0,72.0,-24.0,1.0,2.0
IE,Ireland,2020-08-31,-9.0,3.0,71.0,-36.0,-41.0,10.0
IE,Ireland,2020-09-01,-12.0,4.0,67.0,-34.0,-40.0,10.0
IE,Ireland,2020-09-02,-21.0,-3.0,22.0,-40.0,-40.0,12.0
IE,Ireland,2020-09-03,-18.0,0.0,44.0,-38.0,-39.0,10.0
IE,Ireland,2020-09-04,-21.0,-1.0,35.0,-37.0,-37.0,9.0
IE,Ireland,2020-09-05,-24.0,-1.0,41.0,-27.0,-5.0,3.0
IE,Ireland,2020-09-06,-22.0,-3.0,53.0,-27.0,-1.0,2.0
IE,Ireland,2020-09-07,-15.0,0.0,37.0,-39.0,-40.0,9.0
IE,Ireland,2020-09-08,-18.0,-1.0,61.0,-36.0,-39.0,9.0
IE,Ireland,2020-09-09,-19.0,-2.0,61.0,-36.0,-37.0,9.0
IE,Ireland,2020-09-10,-20.0,-1.0,39.0,-38.0,-37.0,8.0
IE,Ireland,2020-09-11,-21.0,0.0,26.0,-37.0,-36.0,7.0
IE,Ireland,2020-09-12,-23.0,0.0,52.0,-25.0,-5.0,0.0
IE,Ireland,2020-09-13,-23.0,-2.0,80.0,-23.0,-2.0,0.0
IE,Ireland,2020-09-14,-17.0,-1.0,70.0,-36.0,-34.0,7.0
IE,Ireland,2020-09-15,-16.0,1.0,95.0,-32.0,-33.0,7.0
IE,Ireland,2020-09-16,-20.0,-2.0,72.0,-35.0,-33.0,8.0
IE,Ireland,2020-09-17,-19.0,-1.0,64.0,-37.0,-33.0,8.0
IE,Ireland,2020-09-18,-20.0,-1.0,57.0,-35.0,-32.0,7.0
IE,Ireland,2020-09-19,-29.0,0.0,53.0,-33.0,-7.0,3.0
IE,Ireland,2020-09-20,-28.0,-2.0,69.0,-32.0,-4.0,2.0
IE,Ireland,2020-09-21,-19.0,0.0,79.0,-37.0,-34.0,8.0
IE,Ireland,2020-09-22,-24.0,-1.0,37.0,-41.0,-34.0,10.0
IE,Ireland,2020-09-23,-23.0,1.0,43.0,-40.0,-32.0,10.0
IE,Ireland,2020-09-24,-26.0,0.0,1.0,-45.0,-33.0,12.0
IE,Ireland,2020-09-25,-24.0,4.0,23.0,-41.0,-31.0,10.0
IE,Ireland,2020-09-26,-26.0,4.0,53.0,-30.0,-5.0,4.0
IE,Ireland,2020-09-27,-27.0,-2.0,53.0,-33.0,-3.0,4.0
IE,Ireland,2020-09-28,-21.0,1.0,37.0,-41.0,-34.0,10.0
IE,Ireland,2020-09-29,-22.0,2.0,49.0,-39.0,-31.0,9.0
IE,Ireland,2020-09-30,-28.0,-1.0,1.0,-44.0,-32.0,11.0
IE,Ireland,2020-10-01,-26.0,2.0,10.0,-43.0,-31.0,10.0
IE,Ireland,2020-10-02,-26.0,4.0,22.0,-39.0,-29.0,9.0
IE,Ireland,2020-10-03,-28.0,3.0,21.0,-34.0,-8.0,4.0
IE,Ireland,2020-10-04,-41.0,-12.0,-45.0,-51.0,-12.0,7.0
IE,Ireland,2020-10-05,-20.0,3.0,13.0,-41.0,-32.0,9.0
IE,Ireland,2020-10-06,-21.0,3.0,18.0,-40.0,-31.0,8.0
IE,Ireland,2020-10-07,-34.0,0.0,8.0,-44.0,-32.0,11.0
IE,Ireland,2020-10-08,-32.0,3.0,18.0,-45.0,-32.0,12.0
IE,Ireland,2020-10-09,-34.0,4.0,8.0,-45.0,-30.0,13.0
IE,Ireland,2020-10-10,-37.0,5.0,23.0,-40.0,-12.0,8.0
IE,Ireland,2020-10-11,-39.0,-3.0,43.0,-42.0,-13.0,8.0
IE,Ireland,2020-10-12,-30.0,0.0,18.0,-45.0,-33.0,12.0
IE,Ireland,2020-10-13,-31.0,1.0,23.0,-44.0,-32.0,11.0
IE,Ireland,2020-10-14,-33.0,0.0,24.0,-44.0,-32.0,12.0
IE,Ireland,2020-10-15,-32.0,3.0,8.0,-45.0,-32.0,13.0
IE,Ireland,2020-10-16,-34.0,4.0,9.0,-46.0,-31.0,14.0
IE,Ireland,2020-10-17,-37.0,5.0,13.0,-43.0,-15.0,9.0
IE,Ireland,2020-10-18,-38.0,-3.0,34.0,-43.0,-15.0,9.0
IE,Ireland,2020-10-19,-26.0,0.0,-19.0,-48.0,-33.0,13.0
IE,Ireland,2020-10-20,-18.0,5.0,-3.0,-44.0,-32.0,12.0
IE,Ireland,2020-10-21,-14.0,9.0,17.0,-40.0,-31.0,10.0
IE,Ireland,2020-10-22,-51.0,-2.0,6.0,-54.0,-37.0,16.0
IE,Ireland,2020-10-23,-50.0,1.0,7.0,-54.0,-38.0,18.0
IE,Ireland,2020-10-24,-59.0,-3.0,-12.0,-61.0,-30.0,15.0
IE,Ireland,2020-10-25,-57.0,-9.0,20.0,-59.0,-28.0,13.0
IE,Ireland,2020-10-26,-51.0,-13.0,61.0,-68.0,-80.0,28.0
IE,Ireland,2020-10-27,-45.0,0.0,20.0,-56.0,-50.0,18.0
IE,Ireland,2020-10-28,-49.0,-5.0,8.0,-58.0,-49.0,19.0
IE,Ireland,2020-10-29,-51.0,-6.0,-25.0,-61.0,-50.0,21.0
IE,Ireland,2020-10-30,-48.0,1.0,24.0,-56.0,-48.0,19.0
IE,Ireland,2020-10-31,-58.0,-2.0,-17.0,-58.0,-27.0,13.0
IE,Ireland,2020-11-01,-65.0,-22.0,-39.0,-66.0,-29.0,13.0
IE,Ireland,2020-11-02,-48.0,-8.0,-13.0,-55.0,-36.0,14.0
IE,Ireland,2020-11-03,-44.0,0.0,11.0,-52.0,-35.0,14.0
IE,Ireland,2020-11-04,-46.0,-2.0,11.0,-53.0,-36.0,15.0
IE,Ireland,2020-11-05,-47.0,-1.0,0.0,-55.0,-35.0,16.0
IE,Ireland,2020-11-06,-47.0,2.0,15.0,-53.0,-34.0,16.0
IE,Ireland,2020-11-07,-52.0,0.0,7.0,-57.0,-25.0,13.0
IE,Ireland,2020-11-08,-56.0,-10.0,8.0,-59.0,-25.0,12.0
IE,Ireland,2020-11-09,-43.0,-4.0,0.0,-54.0,-35.0,15.0
IE,Ireland,2020-11-10,-43.0,-1.0,14.0,-52.0,-34.0,14.0
IE,Ireland,2020-11-11,-50.0,-7.0,-33.0,-58.0,-36.0,17.0
IE,Ireland,2020-11-12,-45.0,0.0,-3.0,-54.0,-35.0,16.0
IE,Ireland,2020-11-13,-45.0,3.0,1.0,-54.0,-33.0,16.0
IE,Ireland,2020-11-14,-53.0,-2.0,-21.0,-59.0,-26.0,13.0
IE,Ireland,2020-11-15,-56.0,-12.0,-21.0,-62.0,-25.0,12.0
IE,Ireland,2020-11-16,-44.0,-6.0,-14.0,-56.0,-34.0,15.0
IE,Ireland,2020-11-17,-42.0,0.0,14.0,-52.0,-34.0,14.0
IE,Ireland,2020-11-18,-45.0,-2.0,-8.0,-54.0,-34.0,16.0
IE,Ireland,2020-11-19,-43.0,0.0,1.0,-54.0,-34.0,16.0
IE,Ireland,2020-11-20,-45.0,3.0,-15.0,-54.0,-33.0,16.0
IE,Ireland,2020-11-21,-49.0,1.0,4.0,-55.0,-23.0,12.0
IE,Ireland,2020-11-22,-50.0,-6.0,15.0,-56.0,-23.0,11.0
IE,Ireland,2020-11-23,-40.0,-4.0,-6.0,-54.0,-34.0,14.0
IE,Ireland,2020-11-24,-42.0,-3.0,-13.0,-54.0,-33.0,15.0
IE,Ireland,2020-11-25,-40.0,1.0,9.0,-51.0,-33.0,14.0
IE,Ireland,2020-11-26,-40.0,1.0,-5.0,-53.0,-33.0,15.0
IE,Ireland,2020-11-27,-39.0,7.0,0.0,-52.0,-32.0,15.0
IE,Ireland,2020-11-28,-49.0,0.0,-5.0,-54.0,-20.0,12.0
IE,Ireland,2020-11-29,-50.0,-7.0,1.0,-56.0,-21.0,11.0
IE,Ireland,2020-11-30,-37.0,-1.0,-9.0,-53.0,-32.0,14.0
IE,Ireland,2020-12-01,-15.0,12.0,11.0,-41.0,-28.0,10.0
IE,Ireland,2020-12-02,-20.0,10.0,-1.0,-42.0,-28.0,12.0
IE,Ireland,2020-12-03,-22.0,9.0,-13.0,-44.0,-28.0,12.0
IE,Ireland,2020-12-04,-22.0,6.0,-22.0,-43.0,-27.0,12.0
IE,Ireland,2020-12-05,-23.0,7.0,-13.0,-34.0,-5.0,6.0
IE,Ireland,2020-12-06,-22.0,1.0,-7.0,-37.0,-6.0,6.0
IE,Ireland,2020-12-07,-10.0,9.0,-5.0,-41.0,-32.0,11.0
IE,Ireland,2020-12-08,-11.0,10.0,3.0,-40.0,-27.0,10.0
IE,Ireland,2020-12-09,-18.0,4.0,-20.0,-43.0,-28.0,11.0
IE,Ireland,2020-12-10,-15.0,8.0,-11.0,-41.0,-28.0,11.0
IE,Ireland,2020-12-11,-17.0,10.0,-3.0,-38.0,-27.0,10.0
IE,Ireland,2020-12-12,-20.0,10.0,12.0,-27.0,-3.0,4.0
IE,Ireland,2020-12-13,-25.0,-2.0,-26.0,-37.0,-6.0,6.0
IE,Ireland,2020-12-14,-8.0,11.0,4.0,-39.0,-29.0,9.0
IE,Ireland,2020-12-15,-8.0,14.0,12.0,-36.0,-28.0,9.0
IE,Ireland,2020-12-16,-11.0,12.0,-10.0,-38.0,-28.0,10.0
IE,Ireland,2020-12-17,-10.0,14.0,-6.0,-36.0,-28.0,10.0
IE,Ireland,2020-12-18,-13.0,13.0,-3.0,-33.0,-27.0,9.0
IE,Ireland,2020-12-19,-21.0,11.0,-5.0,-24.0,-5.0,3.0
IE,Ireland,2020-12-20,-12.0,10.0,8.0,-23.0,2.0,3.0
IE,Ireland,2020-12-21,12.0,29.0,3.0,-34.0,-34.0,8.0
IE,Ireland,2020-12-22,22.0,42.0,21.0,-30.0,-36.0,7.0
IE,Ireland,2020-12-23,18.0,55.0,-2.0,-37.0,-50.0,11.0
IE,Ireland,2020-12-24,-18.0,31.0,15.0,-51.0,-69.0,18.0
IE,Ireland,2020-12-25,-94.0,-92.0,-27.0,-86.0,-86.0,29.0
IE,Ireland,2020-12-26,-82.0,-62.0,-31.0,-70.0,-57.0,14.0
IE,Ireland,2020-12-27,-56.0,-22.0,-21.0,-57.0,-27.0,10.0
IE,Ireland,2020-12-28,-38.0,-11.0,3.0,-65.0,-78.0,25.0
IE,Ireland,2020-12-29,-29.0,1.0,52.0,-58.0,-71.0,22.0
IE,Ireland,2020-12-30,-26.0,10.0,34.0,-56.0,-69.0,22.0
IE,Ireland,2020-12-31,-38.0,11.0,-11.0,-65.0,-71.0,26.0
IE,Ireland,2021-01-01,-82.0,-62.0,17.0,-79.0,-85.0,35.0
IE,Ireland,2021-01-02,-68.0,-16.0,-15.0,-66.0,-42.0,17.0
IE,Ireland,2021-01-03,-66.0,-22.0,-19.0,-65.0,-31.0,14.0
IE,Ireland,2021-01-04,-53.0,-11.0,-17.0,-64.0,-54.0,22.0
IE,Ireland,2021-01-05,-52.0,-9.0,-3.0,-64.0,-54.0,21.0
IE,Ireland,2021-01-06,-55.0,-13.0,-10.0,-66.0,-53.0,23.0
IE,Ireland,2021-01-07,-60.0,-17.0,-23.0,-68.0,-54.0,25.0
IE,Ireland,2021-01-08,-61.0,-14.0,-15.0,-67.0,-52.0,25.0
IE,Ireland,2021-01-09,-64.0,-12.0,-6.0,-65.0,-35.0,17.0
IE,Ireland,2021-01-10,-67.0,-21.0,-18.0,-68.0,-30.0,15.0
IE,Ireland,2021-01-11,-58.0,-18.0,-24.0,-69.0,-53.0,22.0
IE,Ireland,2021-01-12,-58.0,-16.0,-9.0,-68.0,-54.0,23.0
IE,Ireland,2021-01-13,-59.0,-17.0,-15.0,-69.0,-54.0,23.0
IE,Ireland,2021-01-14,-59.0,-16.0,-1.0,-69.0,-55.0,23.0
IE,Ireland,2021-01-15,-61.0,-17.0,-22.0,-69.0,-54.0,25.0
IE,Ireland,2021-01-16,-63.0,-12.0,-6.0,-67.0,-34.0,15.0
IE,Ireland,2021-01-17,-67.0,-23.0,-11.0,-70.0,-31.0,14.0
IE,Ireland,2021-01-18,-58.0,-20.0,-16.0,-68.0,-54.0,22.0
IE,Ireland,2021-01-19,-59.0,-20.0,-29.0,-70.0,-55.0,22.0
IE,Ireland,2021-01-20,-60.0,-19.0,-29.0,-70.0,-54.0,23.0
IE,Ireland,2021-01-21,-58.0,-14.0,-5.0,-68.0,-54.0,23.0
IE,Ireland,2021-01-22,-59.0,-12.0,-15.0,-68.0,-52.0,24.0
IE,Ireland,2021-01-23,-61.0,-8.0,-4.0,-66.0,-33.0,15.0
IE,Ireland,2021-01-24,-68.0,-24.0,-28.0,-71.0,-31.0,15.0
IE,Ireland,2021-01-25,-56.0,-17.0,-6.0,-68.0,-53.0,21.0
IE,Ireland,2021-01-26,-56.0,-15.0,-13.0,-68.0,-53.0,21.0
IE,Ireland,2021-01-27,-58.0,-16.0,-21.0,-69.0,-53.0,23.0
IE,Ireland,2021-01-28,-57.0,-13.0,-20.0,-69.0,-53.0,23.0
IE,Ireland,2021-01-29,-56.0,-9.0,-10.0,-67.0,-51.0,23.0
IE,Ireland,2021-01-30,-63.0,-11.0,-45.0,-71.0,-33.0,16.0
IE,Ireland,2021-01-31,-67.0,-23.0,-51.0,-73.0,-30.0,15.0
IE,Ireland,2021-02-01,-53.0,-15.0,-7.0,-66.0,-52.0,20.0
IE,Ireland,2021-02-02,-53.0,-11.0,-9.0,-66.0,-52.0,20.0
IE,Ireland,2021-02-03,-54.0,-11.0,0.0,-66.0,-52.0,21.0
IE,Ireland,2021-02-04,-54.0,-10.0,-6.0,-67.0,-52.0,22.0
IE,Ireland,2021-02-05,-54.0,-5.0,-9.0,-66.0,-50.0,23.0
IE,Ireland,2021-02-06,-59.0,-4.0,-18.0,-66.0,-30.0,14.0
IE,Ireland,2021-02-07,-65.0,-18.0,-31.0,-71.0,-28.0,14.0
IE,Ireland,2021-02-08,-53.0,-13.0,-17.0,-68.0,-52.0,20.0
IE,Ireland,2021-02-09,-54.0,-9.0,-18.0,-68.0,-51.0,21.0
IE,Ireland,2021-02-10,-53.0,-8.0,-6.0,-66.0,-51.0,21.0
IE,Ireland,2021-02-11,-57.0,-11.0,-36.0,-70.0,-52.0,24.0
IE,Ireland,2021-02-12,-54.0,-3.0,-25.0,-68.0,-50.0,23.0
IE,Ireland,2021-02-13,-58.0,3.0,-43.0,-70.0,-32.0,15.0
IE,Ireland,2021-02-14,-61.0,-16.0,-34.0,-70.0,-27.0,13.0
IE,Ireland,2021-02-15,-48.0,-8.0,26.0,-63.0,-51.0,18.0
IE,Ireland,2021-02-16,-48.0,-2.0,33.0,-63.0,-50.0,18.0
IE,Ireland,2021-02-17,-50.0,-7.0,13.0,-64.0,-50.0,20.0
IE,Ireland,2021-02-18,-50.0,-3.0,6.0,-65.0,-51.0,21.0
IE,Ireland,2021-02-19,-54.0,-4.0,-29.0,-68.0,-50.0,22.0
IE,Ireland,2021-02-20,-58.0,-3.0,-35.0,-67.0,-29.0,14.0
IE,Ireland,2021-02-21,-54.0,-8.0,37.0,-59.0,-23.0,10.0
IE,Ireland,2021-02-22,-46.0,-5.0,39.0,-62.0,-49.0,18.0
IE,Ireland,2021-02-23,-55.0,-12.0,-36.0,-69.0,-50.0,21.0
IE,Ireland,2021-02-24,-50.0,-4.0,-4.0,-64.0,-49.0,20.0
IE,Ireland,2021-02-25,-47.0,0.0,26.0,-62.0,-48.0,19.0
IE,Ireland,2021-02-26,-47.0,4.0,25.0,-61.0,-47.0,19.0
IE,Ireland,2021-02-27,-52.0,4.0,20.0,-59.0,-25.0,11.0
IE,Ireland,2021-02-28,-50.0,-1.0,52.0,-55.0,-20.0,9.0
IE,Ireland,2021-03-01,-43.0,0.0,29.0,-61.0,-45.0,16.0
IE,Ireland,2021-03-02,-43.0,2.0,21.0,-61.0,-44.0,16.0
IE,Ireland,2021-03-03,-47.0,0.0,2.0,-62.0,-45.0,18.0
IE,Ireland,2021-03-04,-47.0,1.0,-5.0,-63.0,-45.0,19.0
IE,Ireland,2021-03-05,-47.0,4.0,4.0,-61.0,-43.0,19.0
IE,Ireland,2021-03-06,-49.0,7.0,18.0,-59.0,-24.0,11.0
IE,Ireland,2021-03-07,-51.0,-3.0,34.0,-58.0,-20.0,9.0
IE,Ireland,2021-03-08,-42.0,2.0,16.0,-61.0,-44.0,16.0
IE,Ireland,2021-03-09,-46.0,-1.0,-4.0,-63.0,-44.0,17.0
IE,Ireland,2021-03-10,-49.0,-2.0,-29.0,-65.0,-45.0,19.0
IE,Ireland,2021-03-11,-47.0,3.0,-17.0,-64.0,-44.0,19.0
IE,Ireland,2021-03-12,-46.0,8.0,-11.0,-62.0,-42.0,19.0
IE,Ireland,2021-03-13,-47.0,19.0,-9.0,-59.0,-22.0,11.0
IE,Ireland,2021-03-14,-55.0,-5.0,-28.0,-64.0,-14.0,10.0
IE,Ireland,2021-03-15,-40.0,2.0,20.0,-58.0,-43.0,15.0
IE,Ireland,2021-03-16,-33.0,18.0,66.0,-54.0,-42.0,13.0
IE,Ireland,2021-03-17,-49.0,-6.0,113.0,-65.0,-76.0,25.0
IE,Ireland,2021-03-18,-45.0,4.0,12.0,-61.0,-45.0,17.0
IE,Ireland,2021-03-19,-44.0,8.0,30.0,-58.0,-43.0,17.0
IE,Ireland,2021-03-20,-50.0,6.0,15.0,-59.0,-22.0,11.0
IE,Ireland,2021-03-21,-50.0,0.0,34.0,-57.0,-17.0,9.0
IE,Ireland,2021-03-22,-41.0,3.0,16.0,-59.0,-42.0,15.0
IE,Ireland,2021-03-23,-41.0,4.0,16.0,-59.0,-42.0,15.0
IE,Ireland,2021-03-24,-43.0,5.0,15.0,-59.0,-42.0,16.0
IE,Ireland,2021-03-25,-43.0,8.0,0.0,-60.0,-42.0,17.0
IE,Ireland,2021-03-26,-45.0,7.0,-12.0,-61.0,-40.0,18.0
IE,Ireland,2021-03-27,-50.0,8.0,-6.0,-61.0,-21.0,11.0
IE,Ireland,2021-03-28,-56.0,-9.0,-24.0,-65.0,-20.0,12.0
IE,Ireland,2021-03-29,-37.0,4.0,51.0,-58.0,-47.0,16.0
IE,Ireland,2021-03-30,-35.0,9.0,96.0,-55.0,-46.0,14.0
IE,Ireland,2021-03-31,-37.0,10.0,44.0,-57.0,-47.0,16.0
IE,Ireland,2021-04-01,-35.0,20.0,26.0,-58.0,-47.0,16.0
IE,Ireland,2021-04-02,-40.0,15.0,64.0,-59.0,-57.0,19.0
IE,Ireland,2021-04-03,-46.0,20.0,47.0,-54.0,-24.0,8.0
IE,Ireland,2021-04-04,-67.0,-27.0,27.0,-60.0,-20.0,9.0
IE,Ireland,2021-04-05,-46.0,-9.0,49.0,-71.0,-80.0,25.0
IE,Ireland,2021-04-06,-37.0,8.0,27.0,-61.0,-50.0,16.0
IE,Ireland,2021-04-07,-41.0,4.0,22.0,-60.0,-49.0,17.0
IE,Ireland,2021-04-08,-42.0,6.0,13.0,-62.0,-48.0,18.0
IE,Ireland,2021-04-09,-44.0,5.0,13.0,-61.0,-46.0,18.0
IE,Ireland,2021-04-10,-48.0,8.0,22.0,-58.0,-20.0,10.0
IE,Ireland,2021-04-11,-49.0,1.0,23.0,-59.0,-17.0,9.0
IE,Ireland,2021-04-12,-37.0,5.0,27.0,-56.0,-39.0,12.0
IE,Ireland,2021-04-13,-36.0,9.0,67.0,-52.0,-39.0,12.0
IE,Ireland,2021-04-14,-37.0,10.0,73.0,-51.0,-39.0,12.0
IE,Ireland,2021-04-15,-38.0,11.0,49.0,-54.0,-38.0,13.0
IE,Ireland,2021-04-16,-39.0,12.0,36.0,-54.0,-36.0,13.0
IE,Ireland,2021-04-17,-42.0,13.0,74.0,-48.0,-20.0,7.0
IE,Ireland,2021-04-18,-47.0,2.0,21.0,-58.0,-19.0,9.0
IE,Ireland,2021-04-19,-37.0,6.0,30.0,-55.0,-37.0,12.0
IE,Ireland,2021-04-20,-36.0,9.0,47.0,-53.0,-36.0,12.0
IE,Ireland,2021-04-21,-36.0,10.0,70.0,-51.0,-37.0,12.0
IE,Ireland,2021-04-22,-36.0,12.0,70.0,-52.0,-36.0,12.0
IE,Ireland,2021-04-23,-36.0,16.0,61.0,-52.0,-34.0,12.0
IE,Ireland,2021-04-24,-41.0,18.0,102.0,-44.0,-18.0,5.0
IE,Ireland,2021-04-25,-41.0,11.0,94.0,-47.0,-17.0,5.0
IE,Ireland,2021-04-26,-32.0,12.0,95.0,-50.0,-35.0,10.0
IE,Ireland,2021-04-27,-36.0,10.0,35.0,-54.0,-35.0,12.0
IE,Ireland,2021-04-28,-37.0,11.0,37.0,-53.0,-36.0,12.0
IE,Ireland,2021-04-29,-37.0,15.0,28.0,-54.0,-36.0,13.0
IE,Ireland,2021-04-30,-36.0,18.0,37.0,-52.0,-36.0,13.0
IE,Ireland,2021-05-01,-41.0,18.0,58.0,-49.0,-21.0,6.0
IE,Ireland,2021-05-02,-41.0,6.0,72.0,-49.0,-18.0,5.0
IE,Ireland,2021-05-03,-44.0,-5.0,0.0,-72.0,-80.0,25.0
IE,Ireland,2021-05-04,-33.0,15.0,40.0,-54.0,-39.0,12.0
IE,Ireland,2021-05-05,-37.0,11.0,29.0,-54.0,-36.0,12.0
IE,Ireland,2021-05-06,-35.0,13.0,50.0,-53.0,-35.0,12.0
IE,Ireland,2021-05-07,-36.0,15.0,54.0,-52.0,-33.0,12.0
IE,Ireland,2021-05-08,-42.0,15.0,49.0,-50.0,-17.0,7.0
IE,Ireland,2021-05-09,-45.0,4.0,20.0,-56.0,-18.0,8.0
IE,Ireland,2021-05-10,-27.0,11.0,27.0,-51.0,-33.0,10.0
IE,Ireland,2021-05-11,-24.0,16.0,81.0,-47.0,-32.0,9.0
IE,Ireland,2021-05-12,-28.0,16.0,36.0,-48.0,-34.0,11.0
IE,Ireland,2021-05-13,-27.0,17.0,55.0,-48.0,-33.0,10.0
IE,Ireland,2021-05-14,-30.0,19.0,46.0,-48.0,-32.0,10.0
IE,Ireland,2021-05-15,-37.0,17.0,29.0,-46.0,-18.0,5.0
IE,Ireland,2021-05-16,-37.0,10.0,62.0,-43.0,-14.0,4.0
IE,Ireland,2021-05-17,-14.0,18.0,52.0,-43.0,-32.0,9.0
IE,Ireland,2021-05-18,-15.0,19.0,57.0,-43.0,-31.0,9.0
IE,Ireland,2021-05-19,-17.0,21.0,70.0,-41.0,-32.0,9.0
IE,Ireland,2021-05-20,-28.0,16.0,-12.0,-53.0,-33.0,13.0
IE,Ireland,2021-05-21,-27.0,21.0,6.0,-47.0,-31.0,11.0
IE,Ireland,2021-05-22,-26.0,25.0,65.0,-32.0,-11.0,3.0
IE,Ireland,2021-05-23,-33.0,10.0,10.0,-45.0,-14.0,6.0
IE,Ireland,2021-05-24,-18.0,19.0,64.0,-44.0,-32.0,9.0
IE,Ireland,2021-05-25,-19.0,20.0,62.0,-44.0,-31.0,9.0
IE,Ireland,2021-05-26,-19.0,22.0,93.0,-40.0,-32.0,9.0
IE,Ireland,2021-05-27,-22.0,20.0,27.0,-47.0,-32.0,11.0
IE,Ireland,2021-05-28,-23.0,24.0,37.0,-44.0,-31.0,10.0
IE,Ireland,2021-05-29,-28.0,25.0,101.0,-31.0,-10.0,1.0
IE,Ireland,2021-05-30,-28.0,20.0,137.0,-27.0,-12.0,0.0
IE,Ireland,2021-05-31,-12.0,26.0,119.0,-41.0,-35.0,8.0
IE,Ireland,2021-06-01,-11.0,27.0,126.0,-39.0,-34.0,8.0
IE,Ireland,2021-06-02,-18.0,23.0,56.0,-43.0,-35.0,10.0
IE,Ireland,2021-06-03,-15.0,26.0,75.0,-41.0,-35.0,9.0
IE,Ireland,2021-06-04,-18.0,27.0,81.0,-40.0,-36.0,8.0
IE,Ireland,2021-06-05,-26.0,25.0,85.0,-31.0,-12.0,0.0
IE,Ireland,2021-06-06,-25.0,16.0,127.0,-29.0,-12.0,-1.0
IE,Ireland,2021-06-07,-3.0,13.0,190.0,-45.0,-78.0,11.0
IE,Ireland,2021-06-08,-8.0,25.0,87.0,-42.0,-39.0,7.0
IE,Ireland,2021-06-09,-13.0,21.0,74.0,-40.0,-36.0,8.0
IE,Ireland,2021-06-10,-12.0,22.0,66.0,-41.0,-35.0,8.0
IE,Ireland,2021-06-11,-15.0,22.0,76.0,-40.0,-33.0,6.0
IE,Ireland,2021-06-12,-21.0,21.0,92.0,-28.0,-6.0,-1.0
IE,Ireland,2021-06-13,-22.0,13.0,106.0,-28.0,-6.0,-2.0
IE,Ireland,2021-06-14,-8.0,23.0,90.0,-41.0,-35.0,7.0
IE,Ireland,2021-06-15,-9.0,23.0,99.0,-40.0,-33.0,7.0
IE,Ireland,2021-06-16,-11.0,22.0,73.0,-40.0,-34.0,7.0
IE,Ireland,2021-06-17,-10.0,23.0,73.0,-42.0,-34.0,7.0
IE,Ireland,2021-06-18,-14.0,21.0,75.0,-40.0,-33.0,6.0
IE,Ireland,2021-06-19,-18.0,23.0,82.0,-28.0,-5.0,-1.0
IE,Ireland,2021-06-20,-17.0,14.0,68.0,-33.0,-3.0,-1.0
IE,Ireland,2021-06-21,-8.0,21.0,104.0,-42.0,-35.0,7.0
IE,Ireland,2021-06-22,-9.0,21.0,99.0,-41.0,-34.0,7.0
IE,Ireland,2021-06-23,-14.0,19.0,51.0,-43.0,-35.0,8.0
IE,Ireland,2021-06-24,-12.0,20.0,47.0,-44.0,-35.0,8.0
IE,Ireland,2021-06-25,-15.0,20.0,52.0,-43.0,-33.0,7.0
IE,Ireland,2021-06-26,-20.0,18.0,73.0,-31.0,-4.0,-1.0
IE,Ireland,2021-06-27,-17.0,12.0,102.0,-30.0,-2.0,-2.0
IE,Ireland,2021-06-28,-5.0,21.0,116.0,-41.0,-38.0,6.0
IE,Ireland,2021-06-29,-8.0,20.0,138.0,-40.0,-37.0,5.0
IE,Ireland,2021-06-30,-7.0,21.0,123.0,-38.0,-37.0,5.0
IE,Ireland,2021-07-01,-8.0,21.0,100.0,-41.0,-38.0,7.0
IE,Ireland,2021-07-02,-15.0,20.0,74.0,-42.0,-37.0,7.0
IE,Ireland,2021-07-03,-21.0,19.0,50.0,-33.0,-3.0,1.0
IE,Ireland,2021-07-04,-20.0,8.0,40.0,-37.0,-3.0,1.0
IE,Ireland,2021-07-05,-3.0,22.0,113.0,-41.0,-39.0,7.0
IE,Ireland,2021-07-06,-8.0,20.0,64.0,-44.0,-38.0,9.0
IE,Ireland,2021-07-07,-6.0,21.0,97.0,-39.0,-38.0,8.0
